language_ID,filename,meansynratio,meanmorphratio,syn.sd,morph.sd,area,language_name,latitude,longitude,glottocode,region,macro_region,country_id,language_type,abbr,spread,migration,contact_languages,contact_languages_names,all_L1,natives,non_natives,ewave,corpus
55,SL099,0.948300199987647,-0.977214963519355,0.032928312382338,0.0176004794785625,SL,Sri Lankan English,6.92,79.84,sril1243,As,As,LK,L2,SLkE,64630,-1179,2,Sinhala/Tamil,4,11078,5273128,yes,ICE
55,SL100,0.942920147593593,-0.970790011792259,0.0328317937220765,0.0136105684670576,SL,Sri Lankan English,6.92,79.84,sril1243,As,As,LK,L2,SLkE,64630,-1179,2,Sinhala/Tamil,4,11078,5273128,yes,ICE
81,TT001,0.9386287512297,-0.983970687334961,0.0357210068342262,0.0252325700947476,TT,Trinidadian English,10.65,-61.47,trin1276,Ca,Ca,TT,L2,TTE,5128,885,0,"",3,1278000,222000,no,ICE
81,TT002,0.947974958203818,-0.981327804537525,0.0366511569185338,0.0244401371989237,TT,Trinidadian English,10.65,-61.47,trin1276,Ca,Ca,TT,L2,TTE,5128,885,0,"",3,1278000,222000,no,ICE
81,TT003,0.939364787082942,-0.972988139626009,0.034998752415558,0.0167869277692156,TT,Trinidadian English,10.65,-61.47,trin1276,Ca,Ca,TT,L2,TTE,5128,885,0,"",3,1278000,222000,no,ICE
81,TT004,0.939433870402082,-0.975937925235622,0.0366922262427462,0.0185219008752157,TT,Trinidadian English,10.65,-61.47,trin1276,Ca,Ca,TT,L2,TTE,5128,885,0,"",3,1278000,222000,no,ICE
81,TT005,0.937794200424566,-0.9721613706837,0.0369746802587307,0.0146745157638433,TT,Trinidadian English,10.65,-61.47,trin1276,Ca,Ca,TT,L2,TTE,5128,885,0,"",3,1278000,222000,no,ICE
81,TT006,0.929285682738276,-0.977245178647975,0.0656557376951658,0.0154532558763501,TT,Trinidadian English,10.65,-61.47,trin1276,Ca,Ca,TT,L2,TTE,5128,885,0,"",3,1278000,222000,no,ICE
81,TT007,0.953307605110637,-0.991517418525159,0.0397235995975648,0.0285083261672134,TT,Trinidadian English,10.65,-61.47,trin1276,Ca,Ca,TT,L2,TTE,5128,885,0,"",3,1278000,222000,no,ICE
81,TT008,0.937526792343619,-0.971955883107871,0.0371764689329593,0.0154174403717077,TT,Trinidadian English,10.65,-61.47,trin1276,Ca,Ca,TT,L2,TTE,5128,885,0,"",3,1278000,222000,no,ICE
81,TT009,0.939717982620217,-0.980170039135909,0.0475111700656801,0.0142979654018273,TT,Trinidadian English,10.65,-61.47,trin1276,Ca,Ca,TT,L2,TTE,5128,885,0,"",3,1278000,222000,no,ICE
81,TT010,0.937308282110348,-0.976918724918638,0.0380262281604739,0.0156888415400981,TT,Trinidadian English,10.65,-61.47,trin1276,Ca,Ca,TT,L2,TTE,5128,885,0,"",3,1278000,222000,no,ICE
81,TT011,0.943292338534254,-0.972455377753387,0.0319257396376586,0.0138243613116517,TT,Trinidadian English,10.65,-61.47,trin1276,Ca,Ca,TT,L2,TTE,5128,885,0,"",3,1278000,222000,no,ICE
81,TT012,0.936667830868839,-0.986905537257235,0.0427474190513885,0.0233668338468109,TT,Trinidadian English,10.65,-61.47,trin1276,Ca,Ca,TT,L2,TTE,5128,885,0,"",3,1278000,222000,no,ICE
81,TT013,0.939744273754867,-0.975179685430687,0.036803999881997,0.0139294680021882,TT,Trinidadian English,10.65,-61.47,trin1276,Ca,Ca,TT,L2,TTE,5128,885,0,"",3,1278000,222000,no,ICE
81,TT014,0.937209997894796,-0.978128855460649,0.0424240976063587,0.0212073912158507,TT,Trinidadian English,10.65,-61.47,trin1276,Ca,Ca,TT,L2,TTE,5128,885,0,"",3,1278000,222000,no,ICE
81,TT015,0.936139037289984,-0.984586766125772,0.0387844248149587,0.021195832436272,TT,Trinidadian English,10.65,-61.47,trin1276,Ca,Ca,TT,L2,TTE,5128,885,0,"",3,1278000,222000,no,ICE
81,TT016,0.940113387880433,-0.977108985033403,0.0445539765908362,0.0217762638441437,TT,Trinidadian English,10.65,-61.47,trin1276,Ca,Ca,TT,L2,TTE,5128,885,0,"",3,1278000,222000,no,ICE
81,TT017,0.941227102523032,-0.978825775510534,0.0449915642212182,0.0162176541289771,TT,Trinidadian English,10.65,-61.47,trin1276,Ca,Ca,TT,L2,TTE,5128,885,0,"",3,1278000,222000,no,ICE
81,TT018,0.93917694610419,-0.978743670286011,0.0407753995111887,0.0182500633587884,TT,Trinidadian English,10.65,-61.47,trin1276,Ca,Ca,TT,L2,TTE,5128,885,0,"",3,1278000,222000,no,ICE
81,TT019,0.941955812082766,-0.978144634984688,0.0406446974330995,0.0218042997889355,TT,Trinidadian English,10.65,-61.47,trin1276,Ca,Ca,TT,L2,TTE,5128,885,0,"",3,1278000,222000,no,ICE
81,TT020,0.937747521406143,-0.973097305163102,0.0375062171729506,0.0176139532078696,TT,Trinidadian English,10.65,-61.47,trin1276,Ca,Ca,TT,L2,TTE,5128,885,0,"",3,1278000,222000,no,ICE
81,TT021,0.945445970358366,-0.979019709831779,0.0401731814931781,0.0221533000764069,TT,Trinidadian English,10.65,-61.47,trin1276,Ca,Ca,TT,L2,TTE,5128,885,0,"",3,1278000,222000,no,ICE
81,TT022,0.94448283564064,-0.977986774412824,0.0298952346105804,0.0177588219671058,TT,Trinidadian English,10.65,-61.47,trin1276,Ca,Ca,TT,L2,TTE,5128,885,0,"",3,1278000,222000,no,ICE
81,TT023,0.943619295039993,-0.982032119915573,0.0384204385686666,0.0167446041829816,TT,Trinidadian English,10.65,-61.47,trin1276,Ca,Ca,TT,L2,TTE,5128,885,0,"",3,1278000,222000,no,ICE
81,TT024,0.938968986911746,-0.979859054765813,0.0324503712038221,0.0203382324579932,TT,Trinidadian English,10.65,-61.47,trin1276,Ca,Ca,TT,L2,TTE,5128,885,0,"",3,1278000,222000,no,ICE
81,TT025,0.938692145663117,-0.982557092988409,0.035371411923424,0.0203440170480295,TT,Trinidadian English,10.65,-61.47,trin1276,Ca,Ca,TT,L2,TTE,5128,885,0,"",3,1278000,222000,no,ICE
81,TT026,0.936618233543785,-0.984720990454241,0.0326109646671161,0.0190283490592762,TT,Trinidadian English,10.65,-61.47,trin1276,Ca,Ca,TT,L2,TTE,5128,885,0,"",3,1278000,222000,no,ICE
81,TT027,0.937807889460693,-0.975780702271562,0.0348296796583932,0.0163569025014642,TT,Trinidadian English,10.65,-61.47,trin1276,Ca,Ca,TT,L2,TTE,5128,885,0,"",3,1278000,222000,no,ICE
81,TT028,0.941933792797772,-0.97562162819298,0.0348845452951413,0.0150817741859158,TT,Trinidadian English,10.65,-61.47,trin1276,Ca,Ca,TT,L2,TTE,5128,885,0,"",3,1278000,222000,no,ICE
81,TT029,0.945031476891505,-0.975877905773304,0.0336282730968371,0.0138212701222945,TT,Trinidadian English,10.65,-61.47,trin1276,Ca,Ca,TT,L2,TTE,5128,885,0,"",3,1278000,222000,no,ICE
81,TT030,0.943504376024573,-0.975547029084585,0.0352473955323924,0.0153599068297315,TT,Trinidadian English,10.65,-61.47,trin1276,Ca,Ca,TT,L2,TTE,5128,885,0,"",3,1278000,222000,no,ICE
81,TT031,0.941335951974071,-0.975460616480385,0.0392768060963497,0.0178823587599524,TT,Trinidadian English,10.65,-61.47,trin1276,Ca,Ca,TT,L2,TTE,5128,885,0,"",3,1278000,222000,no,ICE
81,TT032,0.942150681084783,-0.973984204661064,0.0370187862726659,0.0173757056030186,TT,Trinidadian English,10.65,-61.47,trin1276,Ca,Ca,TT,L2,TTE,5128,885,0,"",3,1278000,222000,no,ICE
81,TT033,0.94324642679535,-0.977276152767416,0.0357343262367922,0.0177509783214574,TT,Trinidadian English,10.65,-61.47,trin1276,Ca,Ca,TT,L2,TTE,5128,885,0,"",3,1278000,222000,no,ICE
81,TT034,0.942917702511424,-0.974171446336468,0.0348030018597742,0.0155265055417244,TT,Trinidadian English,10.65,-61.47,trin1276,Ca,Ca,TT,L2,TTE,5128,885,0,"",3,1278000,222000,no,ICE
81,TT035,0.945409930091989,-0.977412965098659,0.0346576966843198,0.0204875277281655,TT,Trinidadian English,10.65,-61.47,trin1276,Ca,Ca,TT,L2,TTE,5128,885,0,"",3,1278000,222000,no,ICE
81,TT036,0.945167559940474,-0.978024917444931,0.0300083999439541,0.0162486836118431,TT,Trinidadian English,10.65,-61.47,trin1276,Ca,Ca,TT,L2,TTE,5128,885,0,"",3,1278000,222000,no,ICE
81,TT037,0.939858126268687,-0.976049161854877,0.0395581736322974,0.0155178541641234,TT,Trinidadian English,10.65,-61.47,trin1276,Ca,Ca,TT,L2,TTE,5128,885,0,"",3,1278000,222000,no,ICE
81,TT038,0.944290446969938,-0.976214335878947,0.0317729290276544,0.0133876175573744,TT,Trinidadian English,10.65,-61.47,trin1276,Ca,Ca,TT,L2,TTE,5128,885,0,"",3,1278000,222000,no,ICE
81,TT039,0.942755784715058,-0.97877326723434,0.0327699771336365,0.0122242918351216,TT,Trinidadian English,10.65,-61.47,trin1276,Ca,Ca,TT,L2,TTE,5128,885,0,"",3,1278000,222000,no,ICE
81,TT040,0.943101230839067,-0.973016870948325,0.0333393843638229,0.0152075397445942,TT,Trinidadian English,10.65,-61.47,trin1276,Ca,Ca,TT,L2,TTE,5128,885,0,"",3,1278000,222000,no,ICE
81,TT041,0.94161578508759,-0.972143375198756,0.0338843253466084,0.015052209925084,TT,Trinidadian English,10.65,-61.47,trin1276,Ca,Ca,TT,L2,TTE,5128,885,0,"",3,1278000,222000,no,ICE
81,TT042,0.944011232270084,-0.973783024021101,0.0359517747475933,0.0166069561514356,TT,Trinidadian English,10.65,-61.47,trin1276,Ca,Ca,TT,L2,TTE,5128,885,0,"",3,1278000,222000,no,ICE
81,TT043,0.943616141118597,-0.974263110024508,0.0349272323631289,0.0166050547854279,TT,Trinidadian English,10.65,-61.47,trin1276,Ca,Ca,TT,L2,TTE,5128,885,0,"",3,1278000,222000,no,ICE
81,TT044,0.941005516294035,-0.972340834337016,0.0342786913386017,0.0177772353498144,TT,Trinidadian English,10.65,-61.47,trin1276,Ca,Ca,TT,L2,TTE,5128,885,0,"",3,1278000,222000,no,ICE
81,TT045,0.939499589915138,-0.971707339764921,0.035004487316778,0.0139452223459602,TT,Trinidadian English,10.65,-61.47,trin1276,Ca,Ca,TT,L2,TTE,5128,885,0,"",3,1278000,222000,no,ICE
81,TT046,0.944170341373306,-0.975196542856567,0.0314464145689274,0.0187449647735937,TT,Trinidadian English,10.65,-61.47,trin1276,Ca,Ca,TT,L2,TTE,5128,885,0,"",3,1278000,222000,no,ICE
81,TT047,0.939458664247812,-0.97181596348709,0.0355392083317092,0.0152330949432357,TT,Trinidadian English,10.65,-61.47,trin1276,Ca,Ca,TT,L2,TTE,5128,885,0,"",3,1278000,222000,no,ICE
81,TT048,0.945271191159034,-0.977495249179421,0.0354044784691207,0.0222097303635453,TT,Trinidadian English,10.65,-61.47,trin1276,Ca,Ca,TT,L2,TTE,5128,885,0,"",3,1278000,222000,no,ICE
81,TT049,0.94175338551084,-0.973904943865982,0.0349526101406911,0.0160839972229161,TT,Trinidadian English,10.65,-61.47,trin1276,Ca,Ca,TT,L2,TTE,5128,885,0,"",3,1278000,222000,no,ICE
81,TT050,0.942528947446222,-0.974525210803861,0.0353740393792056,0.0188195390062778,TT,Trinidadian English,10.65,-61.47,trin1276,Ca,Ca,TT,L2,TTE,5128,885,0,"",3,1278000,222000,no,ICE
81,TT051,0.938407222332433,-0.974732885698697,0.0377655049517998,0.015559423703842,TT,Trinidadian English,10.65,-61.47,trin1276,Ca,Ca,TT,L2,TTE,5128,885,0,"",3,1278000,222000,no,ICE
81,TT052,0.941174338468766,-0.976790640792308,0.0348679162281092,0.015273507542456,TT,Trinidadian English,10.65,-61.47,trin1276,Ca,Ca,TT,L2,TTE,5128,885,0,"",3,1278000,222000,no,ICE
81,TT053,0.943208219500726,-0.972972134468132,0.0340303999934195,0.015298459815513,TT,Trinidadian English,10.65,-61.47,trin1276,Ca,Ca,TT,L2,TTE,5128,885,0,"",3,1278000,222000,no,ICE
81,TT054,0.938493662309739,-0.972777379223664,0.0382147941675546,0.0172062421763245,TT,Trinidadian English,10.65,-61.47,trin1276,Ca,Ca,TT,L2,TTE,5128,885,0,"",3,1278000,222000,no,ICE
81,TT055,0.943973481570153,-0.973770773259096,0.0324429033149349,0.0195373014656429,TT,Trinidadian English,10.65,-61.47,trin1276,Ca,Ca,TT,L2,TTE,5128,885,0,"",3,1278000,222000,no,ICE
81,TT056,0.942377483146005,-0.975060902502811,0.0340171278073808,0.0171740269840047,TT,Trinidadian English,10.65,-61.47,trin1276,Ca,Ca,TT,L2,TTE,5128,885,0,"",3,1278000,222000,no,ICE
81,TT057,0.944846106425791,-0.978468127280686,0.0331131912871555,0.0180191668615901,TT,Trinidadian English,10.65,-61.47,trin1276,Ca,Ca,TT,L2,TTE,5128,885,0,"",3,1278000,222000,no,ICE
81,TT058,0.942294924368686,-0.976544335524299,0.0351782793416352,0.0147347448825423,TT,Trinidadian English,10.65,-61.47,trin1276,Ca,Ca,TT,L2,TTE,5128,885,0,"",3,1278000,222000,no,ICE
81,TT059,0.948008894542013,-0.98166034045552,0.0367503624294544,0.0240335615437686,TT,Trinidadian English,10.65,-61.47,trin1276,Ca,Ca,TT,L2,TTE,5128,885,0,"",3,1278000,222000,no,ICE
81,TT060,0.934847179495343,-0.975117304087201,0.0329522198348851,0.0190536254285063,TT,Trinidadian English,10.65,-61.47,trin1276,Ca,Ca,TT,L2,TTE,5128,885,0,"",3,1278000,222000,no,ICE
81,TT061,0.941064367935677,-0.978881261002308,0.0367420773408236,0.0156477138578628,TT,Trinidadian English,10.65,-61.47,trin1276,Ca,Ca,TT,L2,TTE,5128,885,0,"",3,1278000,222000,no,ICE
81,TT062,0.944313878411927,-0.980647637763163,0.0337217384464137,0.0168838234386667,TT,Trinidadian English,10.65,-61.47,trin1276,Ca,Ca,TT,L2,TTE,5128,885,0,"",3,1278000,222000,no,ICE
81,TT063,0.941168676617149,-0.975180782027079,0.0387963445926939,0.0151087564200248,TT,Trinidadian English,10.65,-61.47,trin1276,Ca,Ca,TT,L2,TTE,5128,885,0,"",3,1278000,222000,no,ICE
81,TT064,0.944031389039993,-0.977456431828315,0.0338205699261751,0.0152629243487036,TT,Trinidadian English,10.65,-61.47,trin1276,Ca,Ca,TT,L2,TTE,5128,885,0,"",3,1278000,222000,no,ICE
81,TT065,0.944131908139566,-0.974535899235197,0.0319227671967899,0.0142890235549862,TT,Trinidadian English,10.65,-61.47,trin1276,Ca,Ca,TT,L2,TTE,5128,885,0,"",3,1278000,222000,no,ICE
81,TT066,0.942677886739055,-0.97544435366485,0.0326984350706933,0.0123686765961633,TT,Trinidadian English,10.65,-61.47,trin1276,Ca,Ca,TT,L2,TTE,5128,885,0,"",3,1278000,222000,no,ICE
81,TT067,0.9446712500021,-0.975911019940601,0.0367207740361815,0.0170182016460729,TT,Trinidadian English,10.65,-61.47,trin1276,Ca,Ca,TT,L2,TTE,5128,885,0,"",3,1278000,222000,no,ICE
81,TT068,0.9411987178491,-0.976721943040383,0.0376845670433452,0.0159484886625005,TT,Trinidadian English,10.65,-61.47,trin1276,Ca,Ca,TT,L2,TTE,5128,885,0,"",3,1278000,222000,no,ICE
81,TT069,0.945840680970886,-0.97821093973372,0.0352331824647099,0.0178746218902743,TT,Trinidadian English,10.65,-61.47,trin1276,Ca,Ca,TT,L2,TTE,5128,885,0,"",3,1278000,222000,no,ICE
81,TT070,0.94775097968639,-0.978362717351928,0.0322615477863508,0.0163710435823706,TT,Trinidadian English,10.65,-61.47,trin1276,Ca,Ca,TT,L2,TTE,5128,885,0,"",3,1278000,222000,no,ICE
81,TT071,0.942657033440884,-0.976013218912793,0.0394541935142851,0.0146420190091143,TT,Trinidadian English,10.65,-61.47,trin1276,Ca,Ca,TT,L2,TTE,5128,885,0,"",3,1278000,222000,no,ICE
81,TT072,0.942361398448123,-0.98316193023163,0.035793955339915,0.0211426562079721,TT,Trinidadian English,10.65,-61.47,trin1276,Ca,Ca,TT,L2,TTE,5128,885,0,"",3,1278000,222000,no,ICE
81,TT073,0.941596295279362,-0.980385507129912,0.0359325722069316,0.0213070673817294,TT,Trinidadian English,10.65,-61.47,trin1276,Ca,Ca,TT,L2,TTE,5128,885,0,"",3,1278000,222000,no,ICE
81,TT074,0.941237278445824,-0.979586052031973,0.0368260106617897,0.0155926970007316,TT,Trinidadian English,10.65,-61.47,trin1276,Ca,Ca,TT,L2,TTE,5128,885,0,"",3,1278000,222000,no,ICE
81,TT075,0.940664150869277,-0.974623021351907,0.04039824013463,0.014995653550396,TT,Trinidadian English,10.65,-61.47,trin1276,Ca,Ca,TT,L2,TTE,5128,885,0,"",3,1278000,222000,no,ICE
81,TT076,0.940145495324451,-0.977351799550678,0.0326110582821723,0.015048197882836,TT,Trinidadian English,10.65,-61.47,trin1276,Ca,Ca,TT,L2,TTE,5128,885,0,"",3,1278000,222000,no,ICE
81,TT077,0.939594111712388,-0.988601400505858,0.0211674957619797,0.0215572251645031,TT,Trinidadian English,10.65,-61.47,trin1276,Ca,Ca,TT,L2,TTE,5128,885,0,"",3,1278000,222000,no,ICE
81,TT078,0.945163566531212,-0.982912836941976,0.0352001076418055,0.0213473847504511,TT,Trinidadian English,10.65,-61.47,trin1276,Ca,Ca,TT,L2,TTE,5128,885,0,"",3,1278000,222000,no,ICE
81,TT079,0.939569894669173,-0.981773967856574,0.0280947856408369,0.0224488168601937,TT,Trinidadian English,10.65,-61.47,trin1276,Ca,Ca,TT,L2,TTE,5128,885,0,"",3,1278000,222000,no,ICE
81,TT080,0.936840256938703,-0.980962551601826,0.0219651147747485,0.0233601155356393,TT,Trinidadian English,10.65,-61.47,trin1276,Ca,Ca,TT,L2,TTE,5128,885,0,"",3,1278000,222000,no,ICE
81,TT081,0.938091210752852,-0.987918544513961,0.0334628624578842,0.0212729781724176,TT,Trinidadian English,10.65,-61.47,trin1276,Ca,Ca,TT,L2,TTE,5128,885,0,"",3,1278000,222000,no,ICE
81,TT082,0.938968867772052,-0.979554541871763,0.0369655240291685,0.020250588344481,TT,Trinidadian English,10.65,-61.47,trin1276,Ca,Ca,TT,L2,TTE,5128,885,0,"",3,1278000,222000,no,ICE
81,TT083,0.942984057481731,-0.982386209070644,0.0385328804968339,0.0170979399724158,TT,Trinidadian English,10.65,-61.47,trin1276,Ca,Ca,TT,L2,TTE,5128,885,0,"",3,1278000,222000,no,ICE
81,TT084,0.948707825578938,-0.978536447983234,0.0299205334829956,0.014969438017065,TT,Trinidadian English,10.65,-61.47,trin1276,Ca,Ca,TT,L2,TTE,5128,885,0,"",3,1278000,222000,no,ICE
81,TT085,0.943743998516453,-0.977301661034738,0.0268156463117007,0.0175135402201839,TT,Trinidadian English,10.65,-61.47,trin1276,Ca,Ca,TT,L2,TTE,5128,885,0,"",3,1278000,222000,no,ICE
81,TT086,0.945103703240662,-0.976682140908548,0.0384583096629287,0.018036423633792,TT,Trinidadian English,10.65,-61.47,trin1276,Ca,Ca,TT,L2,TTE,5128,885,0,"",3,1278000,222000,no,ICE
81,TT087,0.944090906340425,-0.985427132275339,0.0300687143340768,0.0254915208543983,TT,Trinidadian English,10.65,-61.47,trin1276,Ca,Ca,TT,L2,TTE,5128,885,0,"",3,1278000,222000,no,ICE
81,TT088,0.940040086361564,-0.973652551058949,0.0391921325089235,0.0159891784499996,TT,Trinidadian English,10.65,-61.47,trin1276,Ca,Ca,TT,L2,TTE,5128,885,0,"",3,1278000,222000,no,ICE
81,TT089,0.945802144895939,-0.976292973814546,0.0338463812243846,0.0153453511218359,TT,Trinidadian English,10.65,-61.47,trin1276,Ca,Ca,TT,L2,TTE,5128,885,0,"",3,1278000,222000,no,ICE
81,TT090,0.943422868827763,-0.978031333360031,0.0342773282365889,0.0145930202207201,TT,Trinidadian English,10.65,-61.47,trin1276,Ca,Ca,TT,L2,TTE,5128,885,0,"",3,1278000,222000,no,ICE
81,TT091,0.942732438567457,-0.978291505611718,0.0333963304616826,0.0155191906139309,TT,Trinidadian English,10.65,-61.47,trin1276,Ca,Ca,TT,L2,TTE,5128,885,0,"",3,1278000,222000,no,ICE
81,TT092,0.944542232362727,-0.975957442343588,0.0312534115689695,0.0174035899763776,TT,Trinidadian English,10.65,-61.47,trin1276,Ca,Ca,TT,L2,TTE,5128,885,0,"",3,1278000,222000,no,ICE
81,TT093,0.945305329472482,-0.978829456559583,0.031153145217641,0.0168895764966618,TT,Trinidadian English,10.65,-61.47,trin1276,Ca,Ca,TT,L2,TTE,5128,885,0,"",3,1278000,222000,no,ICE
81,TT094,0.944432553389175,-0.976268021933197,0.0327755059086486,0.015192731310261,TT,Trinidadian English,10.65,-61.47,trin1276,Ca,Ca,TT,L2,TTE,5128,885,0,"",3,1278000,222000,no,ICE
81,TT095,0.942914925061073,-0.974829951951893,0.0304123043416185,0.0139781768943439,TT,Trinidadian English,10.65,-61.47,trin1276,Ca,Ca,TT,L2,TTE,5128,885,0,"",3,1278000,222000,no,ICE
81,TT096,0.944207315594916,-0.975595406593136,0.0344740665013565,0.0155978128336263,TT,Trinidadian English,10.65,-61.47,trin1276,Ca,Ca,TT,L2,TTE,5128,885,0,"",3,1278000,222000,no,ICE
81,TT097,0.94222513053017,-0.973832698015156,0.0339507231743039,0.0138038265156868,TT,Trinidadian English,10.65,-61.47,trin1276,Ca,Ca,TT,L2,TTE,5128,885,0,"",3,1278000,222000,no,ICE
81,TT098,0.944675969552561,-0.978600342895736,0.032058203900771,0.0126439024678515,TT,Trinidadian English,10.65,-61.47,trin1276,Ca,Ca,TT,L2,TTE,5128,885,0,"",3,1278000,222000,no,ICE
81,TT099,0.94554195843922,-0.979418960489331,0.0326796649341367,0.012154384713062,TT,Trinidadian English,10.65,-61.47,trin1276,Ca,Ca,TT,L2,TTE,5128,885,0,"",3,1278000,222000,no,ICE
81,TT100,0.945366920065783,-0.975806215815702,0.033893252793841,0.0144813459109766,TT,Trinidadian English,10.65,-61.47,trin1276,Ca,Ca,TT,L2,TTE,5128,885,0,"",3,1278000,222000,no,ICE
47,UG001,0.943597384901782,-0.971131434094992,0.0342648370037482,0.0137542506002991,UG,Ugandan English,0.35,32.6,ugan1243,Af,Af,UG,L2,UgE,197100,-2358,3,Luganda/Runyankole /Lusoga,59,962929,18356672,yes,ICE
47,UG002,0.941780103559372,-0.973728334186842,0.0353981817108434,0.0141933753225708,UG,Ugandan English,0.35,32.6,ugan1243,Af,Af,UG,L2,UgE,197100,-2358,3,Luganda/Runyankole /Lusoga,59,962929,18356672,yes,ICE
47,UG003,0.938807666255024,-0.971804937823284,0.0379793671067923,0.0142669742973946,UG,Ugandan English,0.35,32.6,ugan1243,Af,Af,UG,L2,UgE,197100,-2358,3,Luganda/Runyankole /Lusoga,59,962929,18356672,yes,ICE
47,UG004,0.942295256675994,-0.973104525376583,0.0359467644944248,0.0134686719198306,UG,Ugandan English,0.35,32.6,ugan1243,Af,Af,UG,L2,UgE,197100,-2358,3,Luganda/Runyankole /Lusoga,59,962929,18356672,yes,ICE
47,UG005,0.945600188627145,-0.973632073122044,0.0342313949270256,0.0116843044849093,UG,Ugandan English,0.35,32.6,ugan1243,Af,Af,UG,L2,UgE,197100,-2358,3,Luganda/Runyankole /Lusoga,59,962929,18356672,yes,ICE
47,UG006,0.947021162049163,-0.974657028289253,0.0337068966370662,0.0134566779225244,UG,Ugandan English,0.35,32.6,ugan1243,Af,Af,UG,L2,UgE,197100,-2358,3,Luganda/Runyankole /Lusoga,59,962929,18356672,yes,ICE
47,UG007,0.944956774573608,-0.973815101502328,0.0330825842478248,0.0139632301230364,UG,Ugandan English,0.35,32.6,ugan1243,Af,Af,UG,L2,UgE,197100,-2358,3,Luganda/Runyankole /Lusoga,59,962929,18356672,yes,ICE
47,UG008,0.94425329730902,-0.973063941432602,0.033810522830107,0.0151109818910111,UG,Ugandan English,0.35,32.6,ugan1243,Af,Af,UG,L2,UgE,197100,-2358,3,Luganda/Runyankole /Lusoga,59,962929,18356672,yes,ICE
47,UG009,0.94487708633838,-0.973788254737584,0.0353183708839775,0.0120315219055757,UG,Ugandan English,0.35,32.6,ugan1243,Af,Af,UG,L2,UgE,197100,-2358,3,Luganda/Runyankole /Lusoga,59,962929,18356672,yes,ICE
47,UG010,0.947314888177915,-0.973170291517374,0.030979459455199,0.0123935842617771,UG,Ugandan English,0.35,32.6,ugan1243,Af,Af,UG,L2,UgE,197100,-2358,3,Luganda/Runyankole /Lusoga,59,962929,18356672,yes,ICE
47,UG011,0.947280187372035,-0.975916891791521,0.0333797146730524,0.0113596222249073,UG,Ugandan English,0.35,32.6,ugan1243,Af,Af,UG,L2,UgE,197100,-2358,3,Luganda/Runyankole /Lusoga,59,962929,18356672,yes,ICE
47,UG012,0.946357302870946,-0.975916590507566,0.033957670562837,0.0136330569173327,UG,Ugandan English,0.35,32.6,ugan1243,Af,Af,UG,L2,UgE,197100,-2358,3,Luganda/Runyankole /Lusoga,59,962929,18356672,yes,ICE
47,UG013,0.947511922373676,-0.974200877431855,0.034353378552169,0.0124127265676633,UG,Ugandan English,0.35,32.6,ugan1243,Af,Af,UG,L2,UgE,197100,-2358,3,Luganda/Runyankole /Lusoga,59,962929,18356672,yes,ICE
47,UG014,0.945575643924361,-0.974701331484561,0.0352343334540977,0.0129073435451658,UG,Ugandan English,0.35,32.6,ugan1243,Af,Af,UG,L2,UgE,197100,-2358,3,Luganda/Runyankole /Lusoga,59,962929,18356672,yes,ICE
47,UG015,0.944073458778714,-0.972322879348036,0.0321242854955836,0.0135592430363496,UG,Ugandan English,0.35,32.6,ugan1243,Af,Af,UG,L2,UgE,197100,-2358,3,Luganda/Runyankole /Lusoga,59,962929,18356672,yes,ICE
47,UG016,0.948385551298129,-0.974240959933081,0.0286697217766603,0.0119100272563314,UG,Ugandan English,0.35,32.6,ugan1243,Af,Af,UG,L2,UgE,197100,-2358,3,Luganda/Runyankole /Lusoga,59,962929,18356672,yes,ICE
47,UG017,0.943321319683209,-0.973849450977995,0.0346094542660287,0.0132440881817702,UG,Ugandan English,0.35,32.6,ugan1243,Af,Af,UG,L2,UgE,197100,-2358,3,Luganda/Runyankole /Lusoga,59,962929,18356672,yes,ICE
47,UG018,0.947313712309925,-0.973197923582354,0.0313614921444994,0.0141986967009332,UG,Ugandan English,0.35,32.6,ugan1243,Af,Af,UG,L2,UgE,197100,-2358,3,Luganda/Runyankole /Lusoga,59,962929,18356672,yes,ICE
47,UG019,0.945130381202293,-0.974621006877153,0.0317960854119013,0.0115086844150983,UG,Ugandan English,0.35,32.6,ugan1243,Af,Af,UG,L2,UgE,197100,-2358,3,Luganda/Runyankole /Lusoga,59,962929,18356672,yes,ICE
47,UG020,0.945935883469747,-0.974347294219236,0.0330028816805782,0.0122911028576268,UG,Ugandan English,0.35,32.6,ugan1243,Af,Af,UG,L2,UgE,197100,-2358,3,Luganda/Runyankole /Lusoga,59,962929,18356672,yes,ICE
47,UG021,0.944598576770907,-0.974794981745998,0.0357846677428212,0.0133137851330993,UG,Ugandan English,0.35,32.6,ugan1243,Af,Af,UG,L2,UgE,197100,-2358,3,Luganda/Runyankole /Lusoga,59,962929,18356672,yes,ICE
47,UG022,0.944633809262112,-0.97389228160704,0.0351070177840228,0.0138095929777254,UG,Ugandan English,0.35,32.6,ugan1243,Af,Af,UG,L2,UgE,197100,-2358,3,Luganda/Runyankole /Lusoga,59,962929,18356672,yes,ICE
47,UG023,0.945233399097542,-0.976570052272191,0.0355070363459642,0.0145730000606873,UG,Ugandan English,0.35,32.6,ugan1243,Af,Af,UG,L2,UgE,197100,-2358,3,Luganda/Runyankole /Lusoga,59,962929,18356672,yes,ICE
